url,imagen,alquiler,expensas,ubicacion,m2_total,m2_cubiertos,ambientes,banos,cocheras,dormitorios,antiguedad,disposicion,orientacion,luminosidad,descripcion,direccion,ciudad,distrito
https://www.zonaprop.com.ar/propiedades/clasificado/alclfcin-alquiler-minimarket-calle-san-martin-alameda-56429261.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/56/42/92/61/1200x1200/1980538665.jpg?isFirstImage=true,,,"Avenida San Martín 2700, Ciudad de Mendoza, Mendoza",80.0,80.0,,,0,,12.0,,,,"Corredor Responsable: Sergio Alejandro Sanchez CCPIM 715 - Contacto: Celia Belen Micieli El equipo de Remax Chacras a cargo del Corredor Responsable Sergio A. Sánchez CCPIM 715 ofrece en alquiler Fondo de Comercio muy bien ubicado en la Alameda de Ciudad de Mendoza, zona de alto tránsito y concurrencia de público consumidor de alimentos y bebidas. Funciona en horarios extendidos desde las 7 de la mañana hasta las 12 de la noche y de Jueves a Domingo en formato 24 hs. Este negocio cuenta con amplia trayectoria de 12 años y reconocimiento en la zona debido a la amplitud de rubros que abarca como fiambres, verdulería, bebidas, alimentos de almacén, viandas y carnicería. Se incluyen en alquiler todo lo necesario para que este rentable negocio siga funcionando: Las instalaciones, maquinarias de Carnicería, heladeras y freezers, mercaderías, etc. Si te interesa esta oportunidad no dudes en contactarme Facturación comprobable. NO incluye el alquiler del inmueble, aunque es de un valor muy accesible. RAU S.R.L. no ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios RE/MAX puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que RAU S.R.L. no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados.",Avenida San Martín 2700,san martin,
https://www.zonaprop.com.ar/propiedades/clasificado/alclcain-alquiler-casa-godoy-cruz-56521668.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/56/52/16/68/1200x1200/1982979717.jpg?isFirstImage=true,300000.0,,"Calle Barcala, B° Soeva. Godoy Cruz, Godoy Cruz, Mendoza",55.0,45.0,3.0,1.0,1,1.0,25.0,,,,"INVERSIONES MANCINI ALQUILA VIVIENDA UNIFAMILIAR EN GODOY CRUZ INMUEBLE ubicado en B° Soeva Sur, Godoy Cruz. Mendoza.- (Sobre calle Barcala a 150 m. del Carril Sarmiento - frente a Avenida Acceso Sur) . cocina - comedor (espacio para lavarropas contemplado dentro del mobiliario de cocina) . 1 baño . 1 dormitorio . patio / entrada vehicular (1 auto). Portón metálico .Techos con revestimiento cielorraso suspendido y revestimiento de madera. . Pisos cerámicos y revestimiento cerámico en cocina . Artefactos que quedan: calefactor, termotanque y campana de cocina. . cañerías cambiadas . recién pintado. .membrana nueva en techo 45 m2 cubiertos + entrada vehículo. $300.000 . Actualización cuatrimestral según ICL . - REQUISITOS: 1Garante con bono de sueldo 1Garante propietario.",Calle Barcala,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-godoy-cruz-56456378.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/56/45/63/78/1200x1200/1984318537.jpg?isFirstImage=true,500000.0,43500.0,"Republica del Líbano 1431 ,Bº Los Constituyentes. Godoy Cruz, Godoy Cruz, Mendoza",71.0,71.0,3.0,1.0,0,2.0,4.0,,,,"SIMPLEALQUILER.COM OFRECE: Departamento cómodo y funcional en planta baja, ubicado en una excelente zona: República del Líbano 1431, Bloque 3, Barrio Los Constituyentes. Un entorno tranquilo, con fácil acceso a comercios, transporte y servicios. Compuesto por 2 dormitorios con placares, living-comedor, cocina, amplio comedor, baño completo y cochera techada para un vehículo. Detalle: Cocina con amoblamiento de alacena y bajo mesada, posee artefacto de cocina, termotanque, luminarias e instalación para lavarropas. El complejo cuenta con un zoom de uso múltiples con baño y asador compartido con los demás departamentos. Este departamento es perfecto para familias, parejas o profesionales que buscan vivir en una zona residencial con todos los beneficios de la ciudad a mano. *Mascotas (se acepta un perro mediano o un Gato) *Contrato por dos años *Aumento Cuatrimestral según el índice ICL *Depósito en garantía en dólares. (USD500) Posibilidad de abonarlo hasta en 3 cuotas sin interés. *Seguro contra Robo e incendio *Expensas: $43.500(Septiembre) Requisitos y ficha de solicitud en el siguiente link (copiar y pegar en navegador):1BCvcnw6cwg3UTSOnJF_6f1CDVthVHIqs/view?usp=sharing Vías de comunicación: Tel: Ver datos Opción 2 (alquileres), luego Opción 3 (área comercial) WhatsApp Ver datos -",Republica del Líbano 1431,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-se-alquila-dpto-calle-25-de-mayo-y-godoy-cruz-ciudad-56481302.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/56/48/13/02/1200x1200/1981879052.jpg?isFirstImage=true,700000.0,,"CALLE 25 DE MAYO Y GODOY CRUZ , Ciudad de Mendoza, Mendoza",81.0,80.0,3.0,1.0,0,3.0,10.0,,,Luminoso,"****LP SERVICIOS INMOBILIARIOS ALQUILA HERMOSO DEPARTAMENTO** Hermoso departamento recién remodelado en una ubicación privilegiada en Mendoza Capital, en la 1.ª Sección Parque Central, sobre la calle 25 de Mayo y Av. Godoy Cruz. El edificio cuenta con solo cinco unidades, lo que brinda un ambiente tranquilo y privado para sus residentes. El departamento, situado en el primer piso, destaca por su amplio living comedor y una práctica cocina. Cuenta con tres habitaciones, dos de ellas con placares, cortinas y acceso directo al balcón, ideal para disfrutar de vistas a la calle. La tercera habitación puede adaptarse como estudio, sala de juegos, oficina o dormitorio adicional según las necesidades de los inquilinos. El baño, recientemente renovado, añade un toque moderno a la propiedad. Además, el departamento cuenta con una terraza muy amplia, perfecta para agregar muebles, utilizar como espacio de lavandería o simplemente disfrutar del aire libre en privado. Entre las características adicionales, se destaca la presencia de aire acondicionado, una antigüedad de 8 años, un baño completo, cinco ambientes en total, una superficie cubierta de 80 m2 y una superficie total de 81 m2. La propiedad se encuentra en muy buen estado de conservación y está ubicada en una zona escolar. No se aceptan mascotas y no se pagan expensas. A solo 100 metros de distancia, se encuentra un estacionamiento disponible para alquilar con vigilancia las 24 horas. El departamento estará disponible a partir de junio y es ideal para parejas o pequeñas familias que buscan confort y una ubicación estratégica en Mendoza. No se incluyen los muebles de las fotos en el alquiler. El valor mensual de alquiler es de $700,000. Para coordinar visitas o solicitar más información, contáctanos por WhatsApp y te responderemos a la brevedad. ¡No dejes pasar esta oportunidad de vivir en este encantador departamento en una de las mejores zonas de Mendoza!",CALLE 25 DE MAYO Y GODOY CRUZ,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclcain-casa-en-alquiler-maipu!-57089170.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/08/91/70/1200x1200/1998786770.jpg?isFirstImage=true,500000.0,,"Barrio Nuevo Siglo, Coquimbito, Maipú, Coquimbito, Maipú",160.0,63.0,3.0,,2,2.0,9.0,,,Muy luminoso,"CASA EN ALQUILER - MAIPÚ! Barrio Nuevo Siglo, Maipú Características: -Cocina comedor -1 baño -2 habitaciones -Cochera pasante descubierta para 2 vehículos -Lavandería -Amplio patio ideal para disfrutar Admisión de mascotas sujeta a aprobación de la propietaria. Servicios: gas, cloacas, luz y agua – El contrato es por dos años con actualizaciones cuatrimestrales según índice IPC. Requisitos: *3 garantes con bono de sueldo que al menos dupliquen el importe del alquiler; o *2 garantes con bono de sueldo que al menos tripliquen el monto del alquiler; o *1 garante con bono de sueldo que al menos triplique el monto del alquiler y 1 garante propietario; o *Seguro de Caución. Tanto solicitante/s como garantes no deben contar con inhibiciones, no deben contar con historial crediticio desfavorable y con al menos un año de antigüedad laboral. No se aceptan las garantías denominadas “compradas”. No se aceptan garantes jubilados. Para ingresar se debe abonar: Mes de alquiler, mes de depósito, gastos de contrato y certificación de firmas. Servicios a cargo del locatario: Luz, Agua, Gas, Municipalidad y Seguro de Incendio. – Coordinamos una visita?",Barrio Nuevo Siglo,maipu,Coquimbito
https://www.zonaprop.com.ar/propiedades/clasificado/alcllcin-local-comercial-deposito-oficinas.-av-san-martin-57043487.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/04/34/87/1200x1200/1997496714.jpg?isFirstImage=true,2700000.0,,"Av. San Martin 90, Ciudad de Mendoza, Mendoza",360.0,360.0,3.0,1.0,0,,30.0,,,,"ALQUILER. Avenida San Martín de Capital Propiedad versátil para destino de local comercial - depósito - oficinas. Se encuentra ubicada en Av. San Martín 90 de Ciudad, entre calles Serú y Junín. Adyacente Casino de Mendoza. Dispone 360m2 cubiertos totales desarrollados en tres niveles: planta baja, subsuelo y primer piso. Cuenta con kitchenette y dos sanitarios. Plantas libres, actualmente con divisiones livianas en parte frontal. Canon mensual: $2.700.000 BANCO INMOBILIARIO Ver datos / Ver datos / Ver datos",Av. San Martin 90,san martin,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-se-alquila-dpto-amoblado-vicente-lopez-n-435-4ta-56491098.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/56/49/10/98/1200x1200/1982139683.jpg?isFirstImage=true,550000.0,10000.0,"VICENTE LOPEZ N°435 , Ciudad de Mendoza, Mendoza",82.0,70.0,2.0,1.0,0,1.0,10.0,,,Luminoso,"****LP SERVICIOS INMOBILIARIOS ALQUILA HERMOSO DEPARTAMENTO AMOBLADO ** Departamento en Alquiler en Mendoza ubicado en Calle Vicente Lopez n°435 Capital 4.ª Sección Área Fundacional, Mendoza Este luminoso departamento en alquiler se encuentra ubicado en un barrio tranquilo y residencial de la Ciudad de Mendoza, cercano a universidades y con fácil acceso a transporte público. Ideal para una persona sola, estudiante o profesional que busca un lugar seguro y tranquilo para vivir. El departamento se encuentra totalmente amoblado y cuenta con un dormitorio amplio con placard, cocina equipada, comedor, baño completo y lavandería. Además, el edificio ofrece seguridad con cámaras de vigilancia y la posibilidad de estacionamiento en los alrededores. La propiedad, de 82m2 de superficie total y 70m2 cubiertos, se encuentra en excelentes condiciones de conservación, con una antigüedad de 10 años. No se aceptan mascotas. Entre las características adicionales, se destaca la presencia de internet, lo que facilitará el trabajo o estudio desde casa. Además, el departamento se encuentra en una planta baja, lo que lo hace accesible para personas con movilidad reducida. *El costo de alquiler mensual es de $450.000, con un depósitodel valor de $450.000 que puede abonarse en dos veces. Se requiere un bono de sueldo mayor a $500.000, garantía en efectivo o física a convenir, honorarios de inmobiliaria $550.000 y certificación de firmas de firmas. * Las expensas son de $10.000 e incluyen el mantenimiento de las áreas comunes. ¡Contáctanos para más información y coordinar una visita!",VICENTE LOPEZ N°435,capital,
https://www.zonaprop.com.ar/propiedades/clasificado/alclcain-alquiler-casa-guaymallen-3-dorm.-banos-patio-57175317.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/17/53/17/1200x1200/2001360425.jpg?isFirstImage=true,1937650.0,,"Bandera de los Andes y Urquiza, Villa Nueva, Mendoza",500.0,250.0,4.0,2.0,2,3.0,40.0,,,,"QUERCETTI PROPIEDADES ALQUILA CASA EN INMEJORABLE UBICACIÓN, SOBRE AV. BANDERA DE LOS ANDES, GUAYMALLEN: - Ubicación: Av. Bandera de los Andes a metros Urquiza, Guaymallén - Rápidos accesos - UNA SOLA PLANTA: * Frente Con Rejas: Ingreso Vehicular + * Cochera Cerrada para Un Vehículo: con placard de guardado * Patio Interno: con lugar de guardado * Ingreso Principal con Rejas * Amplio y Luminoso Living Comedor: con amplios ventanales (puertas ventanas al patio) y estufa hogar, estufa a gas y aire acondicionado * Cocina: con abundante mobiliario SIN aparato de cocina y * Despensa con mobiliario * Lavandería * Pasillo Dormitorios: con estufa a gas * Baño Principal * Tres Dormitorios con amplios Placares, uno con Escritorio y mobiliario y Habitación en Suite: con baño remodelado, aire acondicionado y estufa a gas * Patio parquizado - Valor: U$S 1.100 Más información a: Quercetti Propiedades (Mat. 313 - 1523) Cel.: Ver datos (Whatsapp) Mail: Ver datos",Bandera de los Andes y Urquiza,guaymallen,Villa Nueva
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquilo-departamento-en-centro-de-lujan-1-dormitorio-57329388.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/32/93/88/1200x1200/2005392136.jpg?isFirstImage=true,400000.0,,"Republica del Libano, Luján de Cuyo, Mendoza",50.0,50.0,3.0,1.0,0,1.0,25.0,,,,"INMOBILIARIA MARIANA FERNÁNDEZ CCPIM 1488 Alquila Departamento en Pleno centro de Luján. El Departamento cuenta con: * Living. * Cocina completa * estufa a gas. * Baño completo * 1 Dormitorio con Placard platinum. * Pequeño Patio * Jardín de Luz. * Sin cochera. * Sin mascotas. REQUISITOS: * ULTIMOS 3 BONOS DE SUELDO Y DNI DEL SOLICITANTE. * 3 GARANTES CON ULTIMOS TRES BONOS DE SUELDO QUE DUPLIQUEN EL ALQUILER, DNI Y SERVICIOS O IMPUESTOS. * MES EN CURSO $400.000 * MES DE DEPOSITO $400.000 (se puede en 2 cuotas) * HONORARIOS INMOBILIARIA * CERTIFICACION DE FIRMAS $25.000 C/U. (SOLICITANTES Y GARANTES). * SELLADO EXENTO. * CONTRATO 24 MESES. INDEXACION CADA 3 MESES INCIDE ICL. DUDAS O CONSULTAS AL WHATSAPP",Republica del Libano,lujan de cuyo,Luján de Cuyo
https://www.zonaprop.com.ar/propiedades/clasificado/alclcain-casa-en-alquiler-en-lujan-de-cuyo-57001676.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/00/16/76/1200x1200/1996372098.jpg?isFirstImage=true,490000.0,45000.0,"DIQUE CIPOLLETTI, Luján de Cuyo, Mendoza",50.0,45.0,3.0,1.0,1,,20.0,,,,"Alquiler de casa en Dique Cipolletti – Luján de Cuyo Viví rodeado de naturaleza y serenidad en esta encantadora casa ubicada en la zona del Dique Cipolletti. Ideal para quienes valoran la paz, el aire libre y una conexión directa con el entorno mendocino. Características de la propiedad: • 2 habitaciones cómodas y luminosas • Amplio living comedor con excelente circulación de aire • Patio privado para disfrutar tardes al sol o reuniones al aire libre • Entrada para vehículo Importante tener en cuenta: • No cuenta con gas natural (instalación eléctrica) • No posee placares empotrados • No se aceptan mascotas • Se abonan expensas mensuales Ubicada a minutos de accesos principales, con entorno seguro y natural. Perfecta para quienes buscan un estilo de vida tranquilo sin alejarse de la ciudad.",DIQUE CIPOLLETTI,lujan de cuyo,Luján de Cuyo
https://www.zonaprop.com.ar/propiedades/clasificado/alclcapa-alquilo-casa-en-barrio-unimev-guaymallen-dueno-directo-57463928.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/46/39/28/1200x1200/2008851678.jpg?isFirstImage=true,900000.0,,"Teurlay 727, Villa Nueva, Mendoza",280.0,140.0,7.0,2.0,1,2.0,1.0,,,Muy luminoso,La casa cuenta con: Cochera techada Porton electrico rejas Cocina Comedor Living 2 habitaciones 2 baños Galería Quincho Pileta Habitación de depósito Cerco eléctrico Iluminación completa Led Churrasquera Excelente zona,Teurlay 727,guaymallen,Villa Nueva
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-leal-inmobiliaria-alquila-duplex-57450685.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/45/06/85/1200x1200/2008530775.jpg?isFirstImage=true,700000.0,15000.0,"Juan Agustín Maza 776, Maipú, Mendoza",100.0,80.0,3.0,2.0,1,2.0,8.0,Frente,,Muy luminoso,"Departamento en alquiler en Maipú, ideal para quienes buscan comodidad y funcionalidad. Cuenta con 80 m² cubiertos y 100 m² totales. Dispone de 2 dormitorios, living comedor integrado, cocina equipada y 2 baños. Este departamento ofrece ambientes luminosos y bien distribuidos. Incluye aire acondicionado y conexión a internet/wifi. La ubicación en Maipú brinda acceso a diversos servicios y comercios. Se encuentra en una zona residencial tranquila, con cercanía a supermercados, colegios y transporte público. El edificio no cuenta con amenities.",Juan Agustín Maza 776,maipu,Maipu
